key,Author,Count
中秋节,纳兰性德,1
中秋节,米芾,2
中秋节,韩愈,1
中秋节,曹松,1
中秋节,刘禹锡,1
中秋节,文征明,1
中秋节,佚名,1
中秋节,杜甫,1
中秋节,高观国,1
中秋节,刘辰翁,1
中秋节,陈著,1
中秋节,毛泽东,1
中秋节,王守仁,1
中秋节,慧霖,1
中秋节,李朴,1
中秋节,吴文英,5
中秋节,权德舆,1
中秋节,史达祖,2
中秋节,郭应祥,1
中秋节,向子諲,1
中秋节,查慎行,1
中秋节,曾几,1
中秋节,刘克庄,1
中秋节,徐威,1
中秋节,文天祥,1
中秋节,张孝祥,2
中秋节,苏舜钦,1
中秋节,张岱,1
重阳节,王维,1
重阳节,李清照,2
重阳节,毛泽东,1
重阳节,岑参,2
重阳节,李白,5
重阳节,杜牧,1
重阳节,王勃,1
重阳节,白居易,1
重阳节,晏几道,2
重阳节,刘克庄,1
重阳节,纳兰性德,3
重阳节,朱熹,1
重阳节,张可久,3
重阳节,江总,1
重阳节,李煜,2
重阳节,卢照邻,1
重阳节,杜甫,5
重阳节,苏轼,4
重阳节,王之涣,1
重阳节,崔曙,1
重阳节,陶渊明,2
重阳节,陈师道,2
重阳节,周密,1
重阳节,潘希白,1
重阳节,苏洵,1
重阳节,吴文英,3
重阳节,韩琦,2
重阳节,汪元量,1
重阳节,宋祁,1
重阳节,卢挚,1
重阳节,序灯,1
重阳节,阴行先,1
重阳节,宋江,1
重阳节,王琼,2
重阳节,姚云文,2
重阳节,秋瑾,1
重阳节,文森,1
重阳节,赵彦昭,1
重阳节,顾炎武,1
重阳节,妙信,1
重阳节,李泌,1
重阳节,范仲淹,1
重阳节,李商隐,1
重阳节,姜塘,1
重阳节,范成大,2
重阳节,皇甫汸,1
重阳节,赵时春,1
重阳节,黄仲则,1
重阳节,韦安石,1
重阳节,石茂华,1
重阳节,沈辂,1
重阳节,齐之鸾,1
重阳节,戴复古,1
重阳节,崔元翰,1
重阳节,王逊,2
重阳节,吴融,1
重阳节,辛弃疾,1
重阳节,今释,1
忧国忧民,杜甫,18
忧国忧民,屈原,2
忧国忧民,王昌龄,1
忧国忧民,陆游,6
忧国忧民,《乐府诗集》,1
忧国忧民,李绅,1
忧国忧民,曹操,1
忧国忧民,贺铸,1
忧国忧民,罗隐,1
忧国忧民,郑燮,1
忧国忧民,曹松,2
忧国忧民,韦应物,2
忧国忧民,辛弃疾,4
忧国忧民,李华,1
忧国忧民,战国策,1
忧国忧民,于谦,1
忧国忧民,张元干,1
忧国忧民,宋玉,1
忧国忧民,李白,6
忧国忧民,苏轼,2
忧国忧民,李商隐,4
忧国忧民,白居易,2
忧国忧民,杜荀鹤,3
忧国忧民,杨炎正,1
忧国忧民,叶梦得,1
忧国忧民,黄遵宪,1
忧国忧民,李鸿章,1
忧国忧民,聂夷中,1
忧国忧民,崔道融,1
忧国忧民,李贺,1
忧国忧民,李清照,1
忧国忧民,范成大,1
忧国忧民,贾岛,1
忧国忧民,佚名,2
忧国忧民,曾几,1
忧国忧民,郑遨,1
忧国忧民,李梦阳,1
忧国忧民,胡世将,1
忧国忧民,梁栋,1
忧国忧民,曹邺,1
忧国忧民,王埜,1
忧国忧民,杜牧,1
忧国忧民,赵秉文,1
忧国忧民,陶渊明,1
忧国忧民,吴兢,1
忧国忧民,李中,1
忧国忧民,王建,2
忧国忧民,诗经·小雅,2
忧国忧民,吕温,1
忧国忧民,施闰章,1
忧国忧民,刘长卿,1
忧国忧民,谭嗣同,1
忧国忧民,汤显祖,1
忧国忧民,韦庄,1
忧国忧民,刘琨,1
忧国忧民,诗经·大雅·荡之什,1
忧国忧民,柳宗元,1
咏史怀古,苏轼,3
咏史怀古,王勃,1
咏史怀古,辛弃疾,4
咏史怀古,杜牧,7
咏史怀古,李清照,1
咏史怀古,李白,10
咏史怀古,王安石,5
咏史怀古,文天祥,2
咏史怀古,纳兰性德,1
咏史怀古,刘禹锡,5
咏史怀古,诗经·国风·王风,1
咏史怀古,骆宾王,1
咏史怀古,韦庄,2
咏史怀古,卢照邻,1
咏史怀古,袁枚,1
咏史怀古,张可久,1
咏史怀古,罗隐,1
咏史怀古,陶渊明,1
咏史怀古,章碣,1
咏史怀古,李商隐,7
咏史怀古,高启,1
咏史怀古,许浑,1
咏史怀古,查德卿,1
咏史怀古,皮日休,1
咏史怀古,周邦彦,1
咏史怀古,杜甫,2
咏史怀古,阿鲁威,1
咏史怀古,刘致,1
咏史怀古,戴叔伦,1
咏史怀古,赵孟頫,1
咏史怀古,陈子龙,1
咏史怀古,温庭筠,2
咏史怀古,屈大均,1
咏史怀古,张孝祥,1
咏史怀古,向子諲,1
咏史怀古,贯云石,1
咏史怀古,文天祥 / 邓剡,1
咏史怀古,鲍照,1
咏史怀古,陆游,1
咏史怀古,萨都剌,1
咏史怀古,文及翁,1
咏史怀古,叶梦得,1
咏史怀古,倪瓒,1
咏史怀古,陈维崧,1
咏史怀古,王世贞,1
咏史怀古,完颜璹,1
咏史怀古,文征明,1
咏史怀古,吴潜,1
咏史怀古,潘大临,1
咏史怀古,陆龟蒙,1
咏史怀古,吴文英,1
咏史怀古,李攀龙,1
咏史怀古,严遂成,1
咏史怀古,诗经·大雅·文王之什,2
咏史怀古,杜审言,1
咏史怀古,袁去华,1
咏史怀古,张说,1
咏史怀古,司空曙,1
咏史怀古,高适,1
咏史怀古,戴复古,1
咏史怀古,王安国,1
宋词精选,苏轼,6
宋词精选,李清照,21
宋词精选,柳永,5
宋词精选,陆游,4
宋词精选,秦观,6
宋词精选,晏殊,2
宋词精选,辛弃疾,6
宋词精选,李之仪,1
宋词精选,范仲淹,2
宋词精选,冯延巳 / 欧阳修,1
宋词精选,欧阳修(一说朱淑真),1
宋词精选,蒋捷,1
宋词精选,唐琬,1
宋词精选,晏几道,8
宋词精选,欧阳修,5
宋词精选,宋祁,1
宋词精选,岳飞,1
宋词精选,张先,1
宋词精选,周邦彦,1
宋词精选,严蕊,1
宋词精选,吕本中,2
宋词精选,姜夔,2
宋词精选,王雱,1
宋词精选,吴文英,3
宋词精选,林逋,2
宋词精选,万俟咏,1
宋词精选,舒亶,1
宋词精选,黄庭坚,1
宋词精选,朱淑真,1
宋词精选,汤恢,1
宋词精选,王禹偁,1
宋词精选,刘克庄,1
宋词精选,寇准,2
宋词精选,周紫芝,1
宋词精选,刘辰翁,1
宋词精选,赵佶,1
宋词精选,钱惟演,1
宋词精选,黄孝迈,1
宋词精选,张炎,1
